ano_calendario,idade,coorte_nascimento,qx_projetado,improvement_anual_pct,improvement_acumulado_pct,modelo_origem
2040,22,2018,0.0004121,6.3771,71.4071,Baseline
2040,23,2017,0.000333,7.5164,77.3416,Baseline
2040,24,2016,0.0004671,5.9466,68.8028,Baseline
2040,25,2015,0.0004299,6.4571,71.8674,Baseline
2040,26,2014,0.0003595,7.4333,76.9515,Baseline
2040,27,2013,0.0003606,7.5031,77.2794,Baseline
2040,28,2012,0.0005012,5.9507,68.8285,Baseline
2040,29,2011,0.0004469,6.5604,72.4518,Baseline
2040,30,2010,0.000531,5.7437,67.4986,Baseline
2040,31,2009,0.0003879,7.3307,76.4616,Baseline
2040,32,2008,0.0004732,6.4206,71.6586,Baseline
2040,33,2007,0.0004368,6.9119,74.3556,Baseline
2040,34,2006,0.0005281,6.1172,69.8605,Baseline
2040,35,2005,0.0005276,6.3025,70.9708,Baseline
2040,36,2004,0.0006905,5.1872,63.6527,Baseline
2040,37,2003,0.0006856,5.4747,65.6906,Baseline
2040,38,2002,0.0006638,5.91,68.571,Baseline
2040,39,2001,0.0006779,6.0962,69.7322,Baseline
2040,40,2000,0.000698,6.2505,70.6634,Baseline
2040,41,1999,0.0007501,6.1948,70.3307,Baseline
2040,42,1998,0.0010067,5.033,62.5129,Baseline
2040,43,1997,0.0009388,5.6765,67.0557,Baseline
2040,44,1996,0.0013781,4.0496,54.4082,Baseline
2040,45,1995,0.0015718,3.685,51.001,Baseline
2040,46,1994,0.0014982,4.2365,56.066,Baseline
2040,47,1993,0.0014728,4.6452,59.4954,Baseline
2040,48,1992,0.0014922,4.9189,61.6481,Baseline
2040,49,1991,0.0017643,4.4368,57.7799,Baseline
2040,50,1990,0.0018315,4.6237,59.3212,Baseline
2040,51,1989,0.0022282,4.0234,54.1713,Baseline
2040,52,1988,0.0019514,5.0815,62.8748,Baseline
2040,53,1987,0.0022963,4.6576,59.5952,Baseline
2040,54,1986,0.002806,4.0373,54.2971,Baseline
2040,55,1985,0.0025947,4.8114,60.8154,Baseline
2040,56,1984,0.0026534,5.0682,62.7762,Baseline
2040,57,1983,0.0035429,3.9765,53.7436,Baseline
2040,58,1982,0.0036026,4.2503,56.1858,Baseline
2040,59,1981,0.0044361,3.5598,49.7772,Baseline
2040,60,1980,0.0044604,3.9084,53.1164,Baseline
2040,61,1979,0.0044373,4.3341,56.909,Baseline
2040,62,1978,0.0045812,4.6005,59.133,Baseline
2040,63,1977,0.0055913,4.0513,54.4235,Baseline
2040,64,1976,0.0052753,4.8115,60.8165,Baseline
2040,65,1975,0.0053512,5.1972,63.7255,Baseline
2040,66,1974,0.005734,5.2809,64.3293,Baseline
2040,67,1973,0.0064128,5.1063,63.0589,Baseline
2040,68,1972,0.0062552,5.5662,66.316,Baseline
2040,69,1971,0.007151,5.2022,63.7618,Baseline
2040,70,1970,0.0089021,4.4002,57.4716,Baseline
2041,20,2021,0.0003603,6.3489,73.0684,Baseline
2041,21,2020,0.0004009,6.0739,71.4419,Baseline
2041,22,2019,0.0004121,6.0682,71.4071,Baseline
2041,23,2018,0.0003292,7.2081,77.6022,Baseline
2041,24,2017,0.0004671,5.6578,68.8028,Baseline
2041,25,2016,0.0004296,6.1473,71.8851,Baseline
2041,26,2015,0.0003553,7.1297,77.221,Baseline
2041,27,2014,0.0003566,7.1925,77.5268,Baseline
2041,28,2013,0.0005012,5.6617,68.8285,Baseline
2041,29,2012,0.0004444,6.2686,72.6031,Baseline
2041,30,2011,0.0005308,5.4662,67.5107,Baseline
2041,31,2010,0.000382,7.0479,76.8161,Baseline
2041,32,2009,0.0004677,6.1639,71.9845,Baseline
2041,33,2008,0.0004305,6.6458,74.7259,Baseline
2041,34,2007,0.0005222,5.8736,70.1989,Baseline
2041,35,2006,0.0005206,6.0602,71.3589,Baseline
2041,36,2005,0.0006862,4.964,63.8788,Baseline
2041,37,2004,0.0006807,5.242,65.9345,Baseline
2041,38,2003,0.0006555,5.6825,68.9652,Baseline
2041,39,2002,0.0006681,5.8686,70.1675,Baseline
2041,40,2001,0.0006864,6.026,71.1495,Baseline
2041,41,2000,0.0007379,5.9713,70.8119,Baseline
2041,42,1999,0.0009994,4.8219,62.7828,Baseline
2041,43,1998,0.0009266,5.4622,67.4834,Baseline
2041,44,1997,0.0013771,3.8547,54.442,Baseline
2041,45,1996,0.0015718,3.504,51.001,Baseline
2041,46,1995,0.0014943,4.0417,56.1825,Baseline
2041,47,1994,0.0014609,4.4569,59.8222,Baseline
2041,48,1993,0.0014753,4.733,62.0815,Baseline
2041,49,1992,0.0017514,4.2548,58.0881,Baseline
2041,50,1991,0.0018161,4.4381,59.6637,Baseline
2041,51,1990,0.0022199,3.844,54.3413,Baseline
2041,52,1989,0.0019276,4.8922,63.3292,Baseline
2041,53,1988,0.0022753,4.4738,59.9641,Baseline
2041,54,1987,0.002793,3.8617,54.5083,Baseline
2041,55,1986,0.0025653,4.6308,61.2593,Baseline
2041,56,1985,0.0026173,4.8861,63.2821,Baseline
2041,57,1984,0.0035252,3.8056,53.9745,Baseline
2041,58,1983,0.0035758,4.0779,56.5113,Baseline
2041,59,1982,0.0044279,3.3939,49.8706,Baseline
2041,60,1981,0.0044345,3.7447,53.3888,Baseline
2041,61,1980,0.0043975,4.1651,57.2955,Baseline
2041,62,1979,0.0045294,4.43,59.5952,Baseline
2041,63,1978,0.0055551,3.8839,54.7184,Baseline
2041,64,1977,0.00521,4.6359,61.3012,Baseline
2041,65,1976,0.0052702,5.0163,64.2744,Baseline
2041,66,1975,0.0056429,5.0997,64.8962,Baseline
2041,67,1974,0.0063186,4.9277,63.6016,Baseline
2041,68,1973,0.0061282,5.3925,67.0001,Baseline
2041,69,1972,0.0070186,5.0374,64.4326,Baseline
2041,70,1971,0.0087821,4.25,58.0454,Baseline
2042,20,2022,0.0003582,6.0827,73.2295,Baseline
2042,21,2021,0.0004009,5.7932,71.4419,Baseline
2042,22,2020,0.0004121,5.7877,71.4071,Baseline
2042,23,2019,0.0003254,6.9282,77.8598,Baseline
2042,24,2018,0.0004671,5.3958,68.8028,Baseline
2042,25,2017,0.0004294,5.8662,71.9029,Baseline
2042,26,2016,0.0003511,6.8542,77.4872,Baseline
2042,27,2015,0.0003527,6.9105,77.7715,Baseline
2042,28,2014,0.0005012,5.3996,68.8285,Baseline
2042,29,2013,0.000442,6.0039,72.7535,Baseline
2042,30,2012,0.0005306,5.2145,67.5227,Baseline
2042,31,2011,0.0003763,6.7912,77.1652,Baseline
2042,32,2010,0.0004623,5.931,72.3067,Baseline
2042,33,2009,0.0004243,6.4045,75.0908,Baseline
2042,34,2008,0.0005163,5.6526,70.5336,Baseline
2042,35,2007,0.0005136,5.8405,71.7419,Baseline
2042,36,2006,0.000682,4.7616,64.1035,Baseline
2042,37,2005,0.0006759,5.031,66.1767,Baseline
2042,38,2004,0.0006473,5.4762,69.3543,Baseline
2042,39,2003,0.0006585,5.6622,70.5965,Baseline
2042,40,2002,0.000675,5.8224,71.6275,Baseline
2042,41,2001,0.000726,5.7686,71.2853,Baseline
2042,42,2000,0.0009922,4.6304,63.0508,Baseline
2042,43,1999,0.0009146,5.268,67.9054,Baseline
2042,44,1998,0.0013761,3.6779,54.4757,Baseline
2042,45,1997,0.0015718,3.3399,51.001,Baseline
2042,46,1996,0.0014903,3.8652,56.2986,Baseline
2042,47,1995,0.0014491,4.2862,60.1465,Baseline
2042,48,1994,0.0014586,4.5644,62.51,Baseline
2042,49,1993,0.0017386,4.0899,58.394,Baseline
2042,50,1992,0.0018008,4.2699,60.0034,Baseline
2042,51,1991,0.0022117,3.6814,54.5107,Baseline
2042,52,1990,0.001904,4.7207,63.778,Baseline
2042,53,1989,0.0022546,4.3072,60.3296,Baseline
2042,54,1988,0.0027801,3.7024,54.7184,Baseline
2042,55,1987,0.0025363,4.467,61.6983,Baseline
2042,56,1986,0.0025817,4.7211,63.7811,Baseline
2042,57,1985,0.0035076,3.6506,54.2041,Baseline
2042,58,1984,0.0035493,3.9216,56.8345,Baseline
2042,59,1983,0.0044196,3.2435,49.9638,Baseline
2042,60,1982,0.0044088,3.5964,53.6596,Baseline
2042,61,1981,0.0043581,4.012,57.6786,Baseline
2042,62,1980,0.0044782,4.2754,60.0522,Baseline
2042,63,1979,0.0055192,3.7322,55.0114,Baseline
2042,64,1978,0.0051456,4.4767,61.7799,Baseline
2042,65,1977,0.0051904,4.8524,64.8149,Baseline
2042,66,1976,0.0055533,4.9354,65.454,Baseline
2042,67,1975,0.0062258,4.7658,64.1363,Baseline
2042,68,1974,0.0060037,5.2351,67.6703,Baseline
2042,69,1973,0.0068887,4.888,65.0909,Baseline
2042,70,1972,0.0086636,4.1138,58.6113,Baseline
2043,20,2023,0.000356,5.8401,73.3895,Baseline
2043,21,2022,0.0004009,5.5373,71.4419,Baseline
2043,22,2021,0.0004121,5.5321,71.4071,Baseline
2043,23,2020,0.0003217,6.673,78.1144,Baseline
2043,24,2019,0.0004671,5.157,68.8028,Baseline
2043,25,2018,0.0004291,5.6098,71.9206,Baseline
2043,26,2017,0.000347,6.603,77.7504,Baseline
2043,27,2016,0.0003489,6.6535,78.0136,Baseline
2043,28,2015,0.0005012,5.1606,68.8285,Baseline
2043,29,2014,0.0004396,5.7625,72.9031,Baseline
2043,30,2013,0.0005304,4.9851,67.5347,Baseline
2043,31,2012,0.0003706,6.5572,77.5091,Baseline
2043,32,2011,0.000457,5.7188,72.6252,Baseline
2043,33,2010,0.0004182,6.1845,75.4505,Baseline
2043,34,2009,0.0005105,5.4513,70.8645,Baseline
2043,35,2008,0.0005068,5.6404,72.1197,Baseline
2043,36,2007,0.0006777,4.5772,64.3267,Baseline
2043,37,2006,0.0006711,4.8388,66.4172,Baseline
2043,38,2005,0.0006391,5.2882,69.7386,Baseline
2043,39,2004,0.0006491,5.4742,71.0193,Baseline
2043,40,2003,0.0006638,5.637,72.0977,Baseline
2043,41,2002,0.0007142,5.584,71.7511,Baseline
2043,42,2001,0.0009851,4.4561,63.3168,Baseline
2043,43,2000,0.0009027,5.0911,68.322,Baseline
2043,44,1999,0.0013751,3.517,54.5094,Baseline
2043,45,1998,0.0015718,3.1906,51.001,Baseline
2043,46,1997,0.0014864,3.7044,56.4144,Baseline
2043,47,1996,0.0014374,4.1307,60.4681,Baseline
2043,48,1995,0.0014421,4.4109,62.9336,Baseline
2043,49,1994,0.0017259,3.9396,58.6978,Baseline
2043,50,1993,0.0017856,4.1166,60.3401,Baseline
2043,51,1992,0.0022035,3.5334,54.6795,Baseline
2043,52,1991,0.0018807,4.5645,64.2214,Baseline
2043,53,1990,0.002234,4.1555,60.6918,Baseline
2043,54,1989,0.0027673,3.5575,54.9276,Baseline
2043,55,1988,0.0025075,4.318,62.1322,Baseline
2043,56,1987,0.0025467,4.5708,64.2733,Baseline
2043,57,1986,0.0034901,3.5096,54.4326,Baseline
2043,58,1985,0.0035229,3.7794,57.1552,Baseline
2043,59,1984,0.0044114,3.1066,50.0569,Baseline
2043,60,1983,0.0043831,3.4613,53.9288,Baseline
2043,61,1982,0.004319,3.8725,58.0582,Baseline
2043,62,1981,0.0044275,4.1347,60.504,Baseline
2043,63,1980,0.0054835,3.5941,55.3024,Baseline
2043,64,1979,0.0050819,4.3318,62.2527,Baseline
2043,65,1978,0.0051119,4.7031,65.3472,Baseline
2043,66,1977,0.005465,4.7858,66.0029,Baseline
2043,67,1976,0.0061343,4.6183,64.6631,Baseline
2043,68,1975,0.0058818,5.0917,68.3269,Baseline
2043,69,1974,0.0067612,4.752,65.7371,Baseline
2043,70,1973,0.0085467,3.9898,59.1697,Baseline
2044,20,2024,0.0003539,5.618,73.5487,Baseline
2044,21,2023,0.0004009,5.303,71.4419,Baseline
2044,22,2022,0.0004121,5.298,71.4071,Baseline
2044,23,2021,0.000318,6.4394,78.3661,Baseline
2044,24,2020,0.0004671,4.9384,68.8028,Baseline
2044,25,2019,0.0004288,5.3752,71.9382,Baseline
2044,26,2018,0.000343,6.3731,78.0105,Baseline
2044,27,2017,0.0003451,6.4182,78.253,Baseline
2044,28,2016,0.0005012,4.9418,68.8285,Baseline
2044,29,2015,0.0004372,5.5416,73.0518,Baseline
2044,30,2014,0.0005302,4.7751,67.5467,Baseline
2044,31,2013,0.000365,6.3431,77.8478,Baseline
2044,32,2012,0.0004518,5.5246,72.94,Baseline
2044,33,2011,0.0004121,5.9832,75.805,Baseline
2044,34,2010,0.0005048,5.2671,71.1917,Baseline
2044,35,2009,0.0005,5.4572,72.4924,Baseline
2044,36,2008,0.0006735,4.4086,64.5486,Baseline
2044,37,2007,0.0006663,4.663,66.656,Baseline
2044,38,2006,0.0006311,5.1163,70.1181,Baseline
2044,39,2005,0.0006397,5.3022,71.436,Baseline
2044,40,2004,0.0006528,5.4673,72.56,Baseline
2044,41,2003,0.0007026,5.4151,72.2093,Baseline
2044,42,2002,0.000978,4.2966,63.5809,Baseline
2044,43,2001,0.000891,4.9292,68.7332,Baseline
2044,44,2000,0.001374,3.3698,54.543,Baseline
2044,45,1999,0.0015718,3.054,51.001,Baseline
2044,46,1998,0.0014824,3.5573,56.5299,Baseline
2044,47,1997,0.0014258,3.9886,60.7871,Baseline
2044,48,1996,0.0014258,4.2706,63.3525,Baseline
2044,49,1995,0.0017133,3.8023,58.9993,Baseline
2044,50,1994,0.0017706,3.9765,60.6741,Baseline
2044,51,1993,0.0021953,3.398,54.8476,Baseline
2044,52,1992,0.0018576,4.4216,64.6593,Baseline
2044,53,1991,0.0022136,4.0167,61.0507,Baseline
2044,54,1990,0.0027545,3.4249,55.1359,Baseline
2044,55,1989,0.0024791,4.1816,62.5613,Baseline
2044,56,1988,0.0025121,4.4333,64.7588,Baseline
2044,57,1987,0.0034727,3.3806,54.66,Baseline
2044,58,1986,0.0034967,3.6493,57.4735,Baseline
2044,59,1985,0.0044032,2.9814,50.1498,Baseline
2044,60,1984,0.0043577,3.3378,54.1965,Baseline
2044,61,1983,0.0042803,3.745,58.4344,Baseline
2044,62,1982,0.0043774,4.006,60.9507,Baseline
2044,63,1981,0.005448,3.4678,55.5916,Baseline
2044,64,1980,0.0050191,4.1993,62.7196,Baseline
2044,65,1979,0.0050346,4.5665,65.8715,Baseline
2044,66,1978,0.0053782,4.649,66.5431,Baseline
2044,67,1977,0.0060442,4.4835,65.1822,Baseline
2044,68,1976,0.0057623,4.9607,68.9702,Baseline
2044,69,1975,0.006636,4.6277,66.3713,Baseline
2044,70,1974,0.0084314,3.8765,59.7205,Baseline
2045,20,2025,0.0003518,5.414,73.7069,Baseline
2045,21,2024,0.0004009,5.0878,71.4419,Baseline
2045,22,2023,0.0004121,5.083,71.4071,Baseline
2045,23,2022,0.0003143,6.2248,78.6149,Baseline
2045,24,2021,0.0004671,4.7376,68.8028,Baseline
2045,25,2020,0.0004286,5.1596,71.9559,Baseline
2045,26,2019,0.000339,6.1618,78.2676,Baseline
2045,27,2018,0.0003414,6.202,78.4898,Baseline
2045,28,2017,0.0005012,4.7409,68.8285,Baseline
2045,29,2016,0.0004348,5.3387,73.1998,Baseline
2045,30,2015,0.00053,4.5823,67.5587,Baseline
2045,31,2014,0.0003595,6.1464,78.1814,Baseline
2045,32,2013,0.0004466,5.3463,73.2512,Baseline
2045,33,2012,0.0004062,5.7983,76.1544,Baseline
2045,34,2011,0.0004991,5.098,71.5152,Baseline
2045,35,2010,0.0004933,5.289,72.8602,Baseline
2045,36,2009,0.0006693,4.2537,64.7691,Baseline
2045,37,2008,0.0006616,4.5015,66.893,Baseline
2045,38,2007,0.0006232,4.9584,70.4928,Baseline
2045,39,2006,0.0006305,5.1443,71.8468,Baseline
2045,40,2005,0.000642,5.3116,73.0147,Baseline
2045,41,2004,0.0006912,5.26,72.66,Baseline
2045,42,2003,0.0009709,4.1502,63.8431,Baseline
2045,43,2002,0.0008794,4.7806,69.139,Baseline
2045,44,2001,0.001373,3.2346,54.5767,Baseline
2045,45,2000,0.0015718,2.9286,51.001,Baseline
2045,46,1999,0.0014785,3.4224,56.6451,Baseline
2045,47,1998,0.0014143,3.8581,61.1036,Baseline
2045,48,1997,0.0014097,4.1417,63.7666,Baseline
2045,49,1996,0.0017008,3.6762,59.2986,Baseline
2045,50,1995,0.0017557,3.8479,61.0052,Baseline
2045,51,1994,0.0021871,3.2737,55.0151,Baseline
2045,52,1993,0.0018349,4.2905,65.0919,Baseline
2045,53,1992,0.0021934,3.8893,61.4063,Baseline
2045,54,1991,0.0027417,3.3032,55.3432,Baseline
2045,55,1990,0.002451,4.0565,62.9854,Baseline
2045,56,1989,0.0024779,4.3072,65.2378,Baseline
2045,57,1988,0.0034554,3.2622,54.8863,Baseline
2045,58,1987,0.0034707,3.5299,57.7895,Baseline
2045,59,1986,0.004395,2.8665,50.2425,Baseline
2045,60,1985,0.0043324,3.2245,54.4626,Baseline
2045,61,1984,0.0042419,3.628,58.8073,Baseline
2045,62,1983,0.0043279,3.8879,61.3923,Baseline
2045,63,1982,0.0054128,3.3518,55.879,Baseline
2045,64,1981,0.004957,4.0777,63.1808,Baseline
2045,65,1980,0.0049584,4.4412,66.3879,Baseline
2045,66,1979,0.0052927,4.5234,67.0747,Baseline
2045,67,1978,0.0059554,4.3598,65.6937,Baseline
2045,68,1977,0.0056453,4.8404,69.6004,Baseline
2045,69,1976,0.0065132,4.5136,66.9938,Baseline
2045,70,1975,0.0083177,3.7725,60.2638,Baseline
2046,20,2026,0.0003497,5.2259,73.8641,Baseline
2046,21,2025,0.0004009,4.8893,71.4419,Baseline
2046,22,2024,0.0004121,4.8847,71.4071,Baseline
2046,23,2023,0.0003107,6.0269,78.8608,Baseline
2046,24,2022,0.0004671,4.5525,68.8028,Baseline
2046,25,2021,0.0004283,4.9608,71.9736,Baseline
2046,26,2020,0.000335,5.9671,78.5216,Baseline
2046,27,2019,0.0003376,6.0027,78.7241,Baseline
2046,28,2018,0.0005012,4.5556,68.8285,Baseline
2046,29,2017,0.0004324,5.1516,73.3469,Baseline
2046,30,2016,0.0005298,4.4045,67.5707,Baseline
2046,31,2015,0.0003541,5.965,78.51,Baseline
2046,32,2014,0.0004414,5.1819,73.5588,Baseline
2046,33,2013,0.0004003,5.6279,76.4987,Baseline
2046,34,2012,0.0004935,4.9421,71.8351,Baseline
2046,35,2011,0.0004867,5.134,73.2231,Baseline
2046,36,2010,0.0006652,4.1111,64.9883,Baseline
2046,37,2009,0.0006569,4.3527,67.1284,Baseline
2046,38,2008,0.0006154,4.8129,70.8628,Baseline
2046,39,2007,0.0006215,4.9987,72.2516,Baseline
2046,40,2006,0.0006314,5.168,73.4618,Baseline
2046,41,2005,0.00068,5.1171,73.1035,Baseline
2046,42,2004,0.0009639,4.0153,64.1035,Baseline
2046,43,2003,0.000868,4.6437,69.5396,Baseline
2046,44,2002,0.001372,3.1101,54.6103,Baseline
2046,45,2001,0.0015718,2.8132,51.001,Baseline
2046,46,2000,0.0014746,3.298,56.76,Baseline
2046,47,1999,0.0014029,3.7378,61.4175,Baseline
2046,48,1998,0.0013938,4.0231,64.176,Baseline
2046,49,1997,0.0016884,3.56,59.5957,Baseline
2046,50,1996,0.0017409,3.7295,61.3335,Baseline
2046,51,1995,0.002179,3.1593,55.182,Baseline
2046,52,1994,0.0018124,4.1696,65.5192,Baseline
2046,53,1993,0.0021734,3.772,61.7587,Baseline
2046,54,1992,0.0027291,3.1911,55.5495,Baseline
2046,55,1991,0.0024233,3.9412,63.4048,Baseline
2046,56,1990,0.0024442,4.1909,65.7102,Baseline
2046,57,1989,0.0034381,3.1532,55.1114,Baseline
2046,58,1988,0.0034449,3.42,58.1031,Baseline
2046,59,1987,0.0043868,2.7607,50.335,Baseline
2046,60,1986,0.0043072,3.1201,54.7272,Baseline
2046,61,1985,0.0042038,3.5202,59.1768,Baseline
2046,62,1984,0.004279,3.7791,61.829,Baseline
2046,63,1983,0.0053777,3.2451,56.1644,Baseline
2046,64,1982,0.0048957,3.9656,63.6362,Baseline
2046,65,1981,0.0048834,4.3258,66.8964,Baseline
2046,66,1980,0.0052086,4.4077,67.5979,Baseline
2046,67,1979,0.0058679,4.2458,66.1977,Baseline
2046,68,1978,0.0055306,4.7295,70.2178,Baseline
2046,69,1977,0.0063927,4.4085,67.6047,Baseline
2046,70,1976,0.0082055,3.6767,60.7999,Baseline
2047,20,2027,0.0003476,5.052,74.0204,Baseline
2047,21,2026,0.0004009,4.7058,71.4419,Baseline
2047,22,2025,0.0004121,4.7013,71.4071,Baseline
2047,23,2024,0.0003071,5.8439,79.1039,Baseline
2047,24,2023,0.0004671,4.3813,68.8028,Baseline
2047,25,2022,0.000428,4.777,71.9912,Baseline
2047,26,2021,0.0003311,5.7869,78.7727,Baseline
2047,27,2020,0.000334,5.8183,78.9558,Baseline
2047,28,2019,0.0005012,4.3843,68.8285,Baseline
2047,29,2018,0.00043,4.9786,73.4932,Baseline
2047,30,2017,0.0005296,4.2401,67.5827,Baseline
2047,31,2016,0.0003488,5.7973,78.8337,Baseline
2047,32,2015,0.0004364,5.0299,73.8629,Baseline
2047,33,2014,0.0003945,5.4703,76.8381,Baseline
2047,34,2013,0.000488,4.798,72.1514,Baseline
2047,35,2012,0.0004802,4.9907,73.5811,Baseline
2047,36,2011,0.000661,3.9792,65.206,Baseline
2047,37,2010,0.0006522,4.2151,67.3621,Baseline
2047,38,2009,0.0006077,4.6785,71.2282,Baseline
2047,39,2008,0.0006125,4.8642,72.6507,Baseline
2047,40,2007,0.0006209,5.0353,73.9016,Baseline
2047,41,2006,0.000669,4.985,73.5398,Baseline
2047,42,2005,0.000957,3.8906,64.3619,Baseline
2047,43,2004,0.0008568,4.5171,69.935,Baseline
2047,44,2003,0.001371,2.9951,54.6439,Baseline
2047,45,2002,0.0015718,2.7064,51.001,Baseline
2047,46,2001,0.0014707,3.1831,56.8746,Baseline
2047,47,2000,0.0013916,3.6267,61.7288,Baseline
2047,48,1999,0.0013781,3.9134,64.5809,Baseline
2047,49,1998,0.0016761,3.4527,59.8906,Baseline
2047,50,1997,0.0017262,3.62,61.6591,Baseline
2047,51,1996,0.0021709,3.0535,55.3483,Baseline
2047,52,1995,0.0017903,4.058,65.9412,Baseline
2047,53,1994,0.0021535,3.6636,62.1078,Baseline
2047,54,1993,0.0027165,3.0876,55.7548,Baseline
2047,55,1992,0.0023958,3.8347,63.8194,Baseline
2047,56,1991,0.002411,4.0835,66.1762,Baseline
2047,57,1990,0.003421,3.0524,55.3354,Baseline
2047,58,1989,0.0034193,3.3184,58.4144,Baseline
2047,59,1988,0.0043787,2.6629,50.4274,Baseline
2047,60,1987,0.0042822,3.0237,54.9902,Baseline
2047,61,1986,0.0041661,3.4206,59.5429,Baseline
2047,62,1985,0.0042306,3.6786,62.2607,Baseline
2047,63,1984,0.0053429,3.1464,56.448,Baseline
2047,64,1983,0.0048351,3.8621,64.086,Baseline
2047,65,1982,0.0048095,4.2191,67.3973,Baseline
2047,66,1981,0.0051259,4.3008,68.1128,Baseline
2047,67,1980,0.0057817,4.1405,66.6942,Baseline
2047,68,1979,0.0054183,4.6271,70.8227,Baseline
2047,69,1978,0.0062743,4.3114,68.2044,Baseline
2047,70,1977,0.0080948,3.5882,61.3287,Baseline
2048,20,2028,0.0003455,4.8906,74.1757,Baseline
2048,21,2027,0.0004009,4.5355,71.4419,Baseline
2048,22,2026,0.0004121,4.5312,71.4071,Baseline
2048,23,2025,0.0003036,5.6741,79.3442,Baseline
2048,24,2024,0.0004671,4.2225,68.8028,Baseline
2048,25,2023,0.0004278,4.6064,72.0089,Baseline
2048,26,2022,0.0003272,5.6198,79.0209,Baseline
2048,27,2021,0.0003303,5.6472,79.185,Baseline
2048,28,2020,0.0005012,4.2254,68.8285,Baseline
2048,29,2019,0.0004276,4.8181,73.6387,Baseline
2048,30,2018,0.0005294,4.0876,67.5947,Baseline
2048,31,2017,0.0003435,5.6418,79.1524,Baseline
2048,32,2016,0.0004313,4.889,74.1635,Baseline
2048,33,2015,0.0003889,5.3242,77.1726,Baseline
2048,34,2014,0.0004825,4.6643,72.4641,Baseline
2048,35,2013,0.0004738,4.8579,73.9343,Baseline
2048,36,2012,0.0006569,3.8569,65.4225,Baseline
2048,37,2011,0.0006476,4.0876,67.5942,Baseline
2048,38,2010,0.0006001,4.5538,71.589,Baseline
2048,39,2009,0.0006037,4.7394,73.0439,Baseline
2048,40,2008,0.0006106,4.9123,74.334,Baseline
2048,41,2007,0.0006581,4.8625,73.9689,Baseline
2048,42,2006,0.0009501,3.775,64.6185,Baseline
2048,43,2005,0.0008456,4.3998,70.3252,Baseline
2048,44,2004,0.00137,2.8884,54.6774,Baseline
2048,45,2003,0.0015718,2.6075,51.001,Baseline
2048,46,2002,0.0014668,3.0765,56.9888,Baseline
2048,47,2001,0.0013803,3.5237,62.0377,Baseline
2048,48,2000,0.0013625,3.8117,64.9811,Baseline
2048,49,1999,0.0016638,3.3532,60.1834,Baseline
2048,50,1998,0.0017117,3.5185,61.9819,Baseline
2048,51,1997,0.0021629,2.9554,55.5139,Baseline
2048,52,1996,0.0017683,3.9545,66.3581,Baseline
2048,53,1995,0.0021339,3.5631,62.4538,Baseline
2048,54,1994,0.0027039,2.9916,55.9592,Baseline
2048,55,1993,0.0023687,3.736,64.2294,Baseline
2048,56,1992,0.0023783,3.984,66.6359,Baseline
2048,57,1991,0.0034039,2.959,55.5583,Baseline
2048,58,1990,0.0033939,3.2242,58.7234,Baseline
2048,59,1989,0.0043705,2.5722,50.5196,Baseline
2048,60,1988,0.0042573,2.9343,55.2518,Baseline
2048,61,1987,0.0041287,3.3283,59.9058,Baseline
2048,62,1986,0.0041827,3.5854,62.6875,Baseline
2048,63,1985,0.0053084,3.055,56.7298,Baseline
2048,64,1984,0.0047753,3.7661,64.5303,Baseline
2048,65,1983,0.0047367,4.1202,67.8906,Baseline
2048,66,1982,0.0050444,4.2017,68.6195,Baseline
2048,67,1981,0.0056968,4.0428,67.1835,Baseline
2048,68,1980,0.0053083,4.5322,71.4153,Baseline
2048,69,1979,0.0061582,4.2214,68.7929,Baseline
2048,70,1978,0.0079856,3.5061,61.8504,Baseline
2049,20,2029,0.0003434,4.7406,74.3302,Baseline
2049,21,2028,0.0004009,4.3771,71.4419,Baseline
2049,22,2027,0.0004121,4.373,71.4071,Baseline
2049,23,2026,0.0003001,5.5161,79.5818,Baseline
2049,24,2025,0.0004671,4.0748,68.8028,Baseline
2049,25,2024,0.0004275,4.4477,72.0265,Baseline
2049,26,2023,0.0003234,5.4643,79.2661,Baseline
2049,27,2022,0.0003267,5.4881,79.4116,Baseline
2049,28,2021,0.0005012,4.0776,68.8285,Baseline
2049,29,2020,0.0004253,4.6689,73.7835,Baseline
2049,30,2019,0.0005292,3.9458,67.6067,Baseline
2049,31,2018,0.0003384,5.4971,79.4664,Baseline
2049,32,2017,0.0004264,4.7579,74.4606,Baseline
2049,33,2016,0.0003832,5.1883,77.5022,Baseline
2049,34,2015,0.0004771,4.54,72.7734,Baseline
2049,35,2014,0.0004674,4.7343,74.2828,Baseline
2049,36,2013,0.0006528,3.7432,65.6375,Baseline
2049,37,2012,0.000643,3.969,67.8246,Baseline
2049,38,2011,0.0005925,4.4378,71.9453,Baseline
2049,39,2010,0.000595,4.6234,73.4316,Baseline
2049,40,2009,0.0006005,4.7979,74.7593,Baseline
2049,41,2008,0.0006474,4.7487,74.3912,Baseline
2049,42,2007,0.0009433,3.6675,64.8733,Baseline
2049,43,2006,0.0008347,4.2907,70.7104,Baseline
2049,44,2005,0.001369,2.7893,54.711,Baseline
2049,45,2004,0.0015718,2.5156,51.001,Baseline
2049,46,2003,0.0014629,2.9775,57.1028,Baseline
2049,47,2002,0.0013692,3.428,62.344,Baseline
2049,48,2001,0.0013471,3.7172,65.3768,Baseline
